id,price,price_display,frequency,property_type,bedrooms,bathrooms,address,summary,property_url,contact_url,branch,branch_id,added_or_reduced,first_visible_date,let_type,postcode,search_date,letting_details,property_size_sqft,property_size_sqm,scraping_success,scraping_error
167350325,1350,"£1,350 pcm",monthly,Flat,1,,"Tower Buildings, Brewhouse Lane, London, E1W","SITUATED IN A CHARMING PERIOD BUILDING IS THIS COMPACT ONE BEDROOM UNFURNISHED TOP FLOOR FLAT. SITUATED IN A SOUGHT AFTER LOCATION CLOSE TO THE THAMES AND NOT FAR FROM WAPPING STATION. SUITABLE FOR A SINGLE TENANT. EPC RATING E. COUNCIL TAX BAND A. DAMAGES DEPOSIT £1,350.00",https://www.rightmove.co.uk/properties/167350325#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167350325,"Wade Residential, Upminster",163091,Added on 24/09/2025,2025-09-24T18:29:30Z,,E1W,2025-10-15T18:17:14.435163,"{'let available date': 'Ask agent', 'deposit': 'Ask agentA deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,
166127474,1450,"£1,450 pcm",monthly,Flat,1,1.0,"Lee High Road, London, SE12","Call us now to view this charming one-bedroom garden flat. The property features a spacious open-plan kitchen and dining area, a generously sized double bedroom, and access to a private patio that leads out to a large communal garden",https://www.rightmove.co.uk/properties/166127474#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166127474,"S Stone Management, Croydon",286994,Reduced on 23/09/2025,2025-08-22T21:07:27Z,,SE12,2025-10-15T18:17:14.435166,"{'let available date': '01/11/2025', 'deposit': '£1,673A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,
156095774,1375,"£1,375 pcm",monthly,Apartment,1,1.0,"207 Trafalgar Road, London, SE10",This neatly presented one bedroom apartment along Trafalgar Road offered furnished is conveniently situated near Greenwich Town Centre.,https://www.rightmove.co.uk/properties/156095774#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=156095774,"Truepenny's, Greenwich",93562,Added on 22/09/2025,2024-12-19T16:18:03Z,,SE10,2025-10-15T18:17:14.435168,"{'let available date': '12/03/2026', 'deposit': '£1,673A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,
167262659,1400,"£1,400 pcm",monthly,Apartment,1,1.0,"Ivy Road, London, SE4","Reeds Rains are proud to present this stunning one bedroom purpose built apartment situated in the heart of Brockley.  The property boasts an expansive reception room including space for dining, a fully fitted kitchen with integrated appliances, a double bedroom to the rear and a ...",https://www.rightmove.co.uk/properties/167262659#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167262659,"Reeds Rains, Catford",46473,Added on 22/09/2025,2025-09-22T13:28:41Z,,SE4,2025-10-15T18:17:16.961002,"{'let available date': 'Now', 'deposit': '£1,150A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': '6 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,
167240186,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Brixton Hill, London, SW2",DON'T MISS OUT ON: cosy one-bedroom flat on Brixton Hill that is perfectly located between Streatham Hill station and Brixton Hill station. Available 9th of October 2025! Benefits of the property... ** Property Reference: 2651971 **,https://www.rightmove.co.uk/properties/167240186#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167240186,"OpenRent, London",96668,Added on 21/09/2025,2025-09-21T19:07:45Z,,SW2,2025-10-15T18:17:16.961039,"{'let available date': 'Now', 'deposit': '£1,500A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,
137831276,1150,"£1,150 pcm",monthly,Terraced,1,1.0,"Alloa Road, London",**ROOM TO LET - BILLS INCLUDED**,https://www.rightmove.co.uk/properties/137831276#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=137831276,"Felicity J Lord, Greenwich Lettings",77524,Reduced on 20/09/2025,2023-07-25T08:54:53Z,,,2025-10-15T18:17:16.961047,"{'let available date': 'Now', 'deposit': '£1,326A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,
152516030,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"John Williams Close, London, SE14","A superb one-bedroom flat situated in a purpose-built apartment building offering contemporary living within a central location in the sought after area of New Cross. This flat is offered in great condition throughout with a spacious reception room, fully fitted kitchen and a genuine double room....",https://www.rightmove.co.uk/properties/152516030#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=152516030,"Winkworth, New Cross",269888,Added on 15/09/2025,2024-09-16T18:45:19Z,,SE14,2025-10-15T18:17:16.961059,"{'let available date': '10/11/2025', 'deposit': '£0A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,
167435159,1214,"£1,214 pcm",monthly,Flat,1,0.0,"Finborough Road, Earls Court, London, SW10","ZERO DEPOSIT AVAILABLE. LONG LET. Delightful studio in central Earls Court featuring a bright modern decor, small kitchen area, communal bathroom and located just a couple minutes away from Earls Court high street.",https://www.rightmove.co.uk/properties/167435159#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167435159,"Foxtons, Earls Court",108515,Added on 10/09/2025,2025-09-25T16:49:48Z,,SW10,2025-10-15T18:17:16.961085,"{'let available date': 'Ask agent', 'deposit': '£1,400A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",142.0,13.0,True,
166826654,1450,"£1,450 pcm",monthly,Flat,1,1.0,Baildon Street,One bed apartment,https://www.rightmove.co.uk/properties/166826654#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166826654,"Valley Homes, Coulsden",293618,Added on 10/09/2025,2025-09-10T13:28:44Z,,,2025-10-15T18:17:16.961094,"{'let available date': 'Now', 'deposit': '£1,673A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': '12 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",463.0,43.0,True,
166821287,1450,"£1,450 pcm",monthly,Apartment,1,1.0,"Lee High Road, Lewisham, London, SE12","Residential Links presents this charming one-bedroom apartment on Lee High Road. Featuring a double bedroom with walk-in wardrobe, open-plan kitchen/lounge, modern shower room, communal garden, and close proximity to Lee Station. Furnished and ready to move in!",https://www.rightmove.co.uk/properties/166821287#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166821287,"Residential Links, London",289685,Added on 10/09/2025,2025-09-10T12:14:27Z,,SE12,2025-10-15T18:17:16.961099,"{'let available date': 'Now', 'deposit': '£1,670A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,
166819613,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Dewberry Street, Poplar, London, E14","LONG LET. A cozy 1-bedroom flat in Dewberry Street, E14 0RN featuring a bright living room, a well-equipped kitchen, a comfortable bedroom, and a clean bathroom.",https://www.rightmove.co.uk/properties/166819613#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166819613,"Foxtons, Wapping",111056,Added on 05/09/2025,2025-09-10T11:49:51Z,,E14,2025-10-15T18:17:16.961105,"{'let available date': 'Ask agent', 'deposit': '£1,731A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",428.0,40.0,True,
127088078,1500,"£1,500 pcm",monthly,Flat,1,1.0,"Norwood Road, London, SE24","1 bedroom flat located on the 3rd floor. Separate kitchen & living room, one double bedroom. Furnished or unfurnished. Available immediately.",https://www.rightmove.co.uk/properties/127088078#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=127088078,"Milegate, London",123322,Added on 05/09/2025,2022-09-15T01:35:18Z,,SE24,2025-10-15T18:17:16.961112,"{'let available date': 'Ask agent', 'deposit': '£1,730A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished or unfurnished, landlord is flexible', 'council tax': 'Ask agent'}",,,True,
166595426,1450,"£1,450 pcm",monthly,Flat,1,,"Barking Road, London, E13","Welcome to Francis House, a charming property located in the heart of London. This delightful apartment, situated at 760-762 Barking Road, offers a perfect blend of comfort and convenience.",https://www.rightmove.co.uk/properties/166595426#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166595426,"David Conway & Co, South Harrow - Sales",6116,Added on 04/09/2025,2025-09-04T15:47:10Z,,E13,2025-10-15T18:17:16.961118,"{'let available date': 'Ask agent', 'deposit': 'Ask agentA deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,
166594970,1450,"£1,450 pcm",monthly,Flat,1,,"Barking Road, London, E13","Welcome to Francis House, a charming property located in the heart of London. This delightful apartment, situated at 760-762 Barking Road, offers a perfect blend of comfort and convenience.",https://www.rightmove.co.uk/properties/166594970#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166594970,"David Conway & Co, South Harrow - Sales",6116,Added on 04/09/2025,2025-09-04T15:40:52Z,,E13,2025-10-15T18:17:16.961125,"{'let available date': 'Ask agent', 'deposit': 'Ask agentA deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,
166570415,1220,"£1,220 pcm",monthly,Flat,1,,"Blenheim Grove, London, SE15","2nd floor 1 Bedroom Flat, property doesn't have a lift, has electric heating.Property has a number of supermarket under a 15 minute walk, the local bus route and Peckham Rye train station are a 2 minute walk, Warwick Gardens and Peckham Rye Park & Common are also under a 10 minute walk.",https://www.rightmove.co.uk/properties/166570415#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166570415,"Metropolitan Housing, North",106510,Added on 04/09/2025,2025-09-04T10:10:23Z,,SE15,2025-10-15T18:17:16.961131,"{'let available date': 'Ask agent', 'deposit': '£1,220A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,
166029857,1500,"£1,500 pcm",monthly,Apartment,1,1.0,"Armoury Road, London","A purpose built one bedroom apartment excellently located within this sought after development within easy reach of Lewisham Station (for train, DLR and bus services). Living room * Fitted Kitchen * Double bedroom * Bathroom * Resident controlled parking *",https://www.rightmove.co.uk/properties/166029857#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166029857,"London Key, Blackheath",161585,Added on 20/08/2025,2025-08-20T18:20:06Z,,,2025-10-15T18:17:16.961138,"{'let available date': 'Ask agent', 'deposit': 'Ask agentA deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,
165110051,1000,"£1,000 pcm",monthly,Terraced,1,1.0,"Stothard Street, London",Superb room to rent in a mid Terraced House,https://www.rightmove.co.uk/properties/165110051#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=165110051,"Felicity J Lord, Wapping Wall Lettings",11495,Added on 30/07/2025,2025-07-30T09:32:35Z,,,2025-10-15T18:17:16.961151,"{'let available date': 'Now', 'deposit': '£1,100A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,
165450857,1450,"£1,450 pcm",monthly,Flat,1,,"Barking Road, London, E13","Welcome to Francis House, a charming property located in the heart of London. This delightful apartment, situated at 760-762 Barking Road, offers a perfect blend of comfort and convenience.",https://www.rightmove.co.uk/properties/165450857#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=165450857,"David Conway & Co, South Harrow - Sales",6116,Added on 16/07/2025,2025-08-07T09:42:57Z,,E13,2025-10-15T18:17:16.961157,"{'let available date': 'Ask agent', 'deposit': 'Ask agentA deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,
160874993,1400,"£1,400 pcm",monthly,Flat,1,1.0,"Trafalgar Avenue, London, SE15",We are proud to present to the lettings market this beautiful 1 bedroom flat in characteristic Victorian terrace,https://www.rightmove.co.uk/properties/160874993#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=160874993,"ROCKWELL GREEN PROPERTIES LIMITED, London",288347,Reduced on 28/04/2025,2025-04-18T10:06:53Z,,SE15,2025-10-15T18:17:16.961163,"{'let available date': 'Now', 'deposit': '£1,400A deposit provides security for a landlord against damage, or unpaid rent by a tenant.Read moreaboutdepositin our glossary page.', 'min. tenancy': '6 months', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",550.0,51.0,True,
