id,price,price_display,frequency,property_type,bedrooms,bathrooms,address,summary,property_url,contact_url,branch,branch_id,added_or_reduced,first_visible_date,let_type,postcode,search_date,letting_details,property_size_sqft,property_size_sqm,scraping_success,scraping_error,edinburgh_distance_km,edinburgh_drive_time_minutes,edinburgh_transit_time_minutes,glasgow_distance_km,glasgow_drive_time_minutes,glasgow_transit_time_minutes
167872091,1400,"£1,400 pcm",monthly,Flat,2,1.0,"Pinewood, Bearsden",New to the market this beautifully presented two bedroom property is offered on a furnished basis.,https://www.rightmove.co.uk/properties/167872091#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167872091,"Slater Hogg & Howison Lettings, West End",51237,Added on 06/10/2025,2025-10-06T17:20:53Z,,,2025-10-17T01:45:21.295049,"{'let available date': '20/10/2025', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,90.55,72.8,130.4,9.18,16.4,71.0
167866898,1595,"£1,595 pcm",monthly,Bungalow,3,1.0,"Greenwalk, Atholl Park, Dunkeld, PH8",Greenwalk is a newly refurbished two bed property with separate study or single 3rd bedroom set in a stunning location at the entrance to Dunkeld House Hotel overlooking open parkland towards Dunkeld Cathedral.,https://www.rightmove.co.uk/properties/167866898#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167866898,"Galbraith, Cupar",42804,Added on 06/10/2025,2025-10-06T16:22:17Z,,PH8,2025-10-17T01:45:21.295101,"{'let available date': 'Now', 'deposit': '£2,000', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,110.66,81.8,169.9,99.41,81.1,164.8
167864663,1400,"£1,400 pcm",monthly,Detached Bungalow,2,1.0,"Blacklaw Drive, Birkhill","Rosie Fraser Real Estate are delighted to present to the market this beautifully presented two-bedroom detached home, situated in the highly sought-after village of Birkhill, Dundee.",https://www.rightmove.co.uk/properties/167864663#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167864663,"Rosie Fraser Real Estate, Dundee",245798,Added on 06/10/2025,2025-10-06T15:54:46Z,,,2025-10-17T01:45:21.295216,"{'let available date': 'Ask agent', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Ask agent', 'council tax': 'Ask agent'}",,,True,,98.03,72.1,158.4,127.29,84.8,165.3
167863421,1400,"£1,400 pcm",monthly,Flat,2,1.0,"Great George Street, Glasgow, G12","Spacious and well-presented second floor 2 bedroom flat located on the sought-after Great George Street, right at the corner of Byres Road in Glasgow’s vibrant West End. The property comes fully f... ** Property Reference: 2634745 **",https://www.rightmove.co.uk/properties/167863421#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167863421,"OpenRent, London",96668,Added on 06/10/2025,2025-10-06T15:38:06Z,,G12,2025-10-17T01:45:21.295224,"{'let available date': 'Now', 'deposit': '£1,615', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,79.26,65.3,90.3,4.35,12.2,53.6
167861396,1900,"£1,900 pcm",monthly,Semi-Detached,3,2.0,"Balshagray Avenue, Jordanhill, Glasgow, G11 7DL", FURNISHED- AVAILABLE NOVEMBER- SHORT TERM LET This property is available for tenancy until the 16th of April. Not available for applicants seeking school catchment arrangements or long term let. Rarely available and beautifully appointed traditional semi-detached villa occupying a fantastic po...,https://www.rightmove.co.uk/properties/167861396#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167861396,"Clyde Property, Westend - Lettings",283052,Added on 06/10/2025,2025-10-06T15:13:25Z,,G11,2025-10-17T01:45:21.295231,"{'let available date': '04/11/2025', 'deposit': '£3,800', 'min. tenancy': 'Ask agent', 'let type': 'Short term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,85.88,67.6,85.2,5.0,15.2,40.7
167858513,1495,"£1,495 pcm",monthly,Flat,2,2.0,"Kent Road, Charing Cross, Glasgow, G3","Castle Residential offer to let this well proportioned, centrally located, 2nd floor flat comprising of reception hallway, large open plan lounge and kitchen with breakfast bar area, Integrated appliances, 2 double bedroom & bathroom and master en-suite.",https://www.rightmove.co.uk/properties/167858513#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167858513,"Castle Residential, Paisley",11124,Added on 06/10/2025,2025-10-06T14:34:53Z,,G3,2025-10-17T01:45:21.295238,"{'let available date': 'Now', 'deposit': '£2,242', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,76.68,60.8,79.0,1.94,8.6,26.7
167063660,1400,"£1,400 pcm",monthly,House,3,1.0,"Elder Street, Glasgow","* Please email to enquire about this property* Three bed FURNISHED family home in great location ideal for easy access to the M8 motorway and with numerous local amenities and excellent transport links nearby. Spacious accommodation comprising entrance hallway, large living room and fitted din...",https://www.rightmove.co.uk/properties/167063660#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167063660,"Maclay Property Ltd, Glasgow",183089,Reduced on 06/10/2025,2025-09-16T16:45:23Z,,,2025-10-17T01:45:21.295244,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,82.56,65.4,99.7,7.6,13.7,32.5
167847029,1450,"£1,450 pcm",monthly,Flat,2,1.0,"Hughenden Lane, Flat 3-1, Hyndand, Glasgow, G12 9XN","FURNISHED/ AVAILABLE 7TH NOVEMBER – Clyde Property are delighted to bring to the market this modern 2 bed property which boasts an extremely peaceful position within a much sought-after West End address, this beautiful apartment offers bright, well-appointed accommodation and boasts a lovely open...",https://www.rightmove.co.uk/properties/167847029#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167847029,"Clyde Property, Westend - Lettings",283052,Added on 06/10/2025,2025-10-06T11:53:52Z,,G12,2025-10-17T01:45:21.295251,"{'let available date': '07/11/2025', 'deposit': '£2,900', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,79.26,65.3,90.3,4.35,12.2,53.6
167844623,1700,"£1,700 pcm",monthly,Detached,4,3.0,"Haymarket Crescent, Livingston, EH54",Becomes available from 22nd September.Well presented and tastefully decorated detached family home available for rent in a quite local estate close to Livingston North train station (2 min walk).... ** Property Reference: 2600445 **,https://www.rightmove.co.uk/properties/167844623#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167844623,"OpenRent, London",96668,Added on 06/10/2025,2025-10-06T11:23:04Z,,EH54,2025-10-17T01:45:21.295257,"{'let available date': 'Now', 'deposit': '£1,700', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,29.48,36.2,92.5,49.76,36.6,98.1
167280569,1895,"£1,895 pcm",monthly,Flat,2,2.0,Flat 2/1 22 Belhaven Terrace West,"Superb 2 bed second floor FURNISHED apartment within a wonderful Victorian townhouse development in one of the West End`s most exclusive postcodes. Sorry, no undergraduate students. Fantastic accommodation comprising a large open plan lounge and high spec kitchen including gas hob, electric ove...",https://www.rightmove.co.uk/properties/167280569#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167280569,"Maclay Property Ltd, Glasgow",183089,Reduced on 06/10/2025,2025-09-22T17:43:05Z,,,2025-10-17T01:45:21.295264,"{'let available date': 'Now', 'deposit': '£1,995', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,78.92,65.9,92.6,4.21,12.7,49.6
165652061,1650,"£1,650 pcm",monthly,Flat,3,2.0,Benalder Street,"Ross & Liddell are delighted to offer to the rental market this impressive 3 bed furnished ground floor apartment in modern development ideally located for all the West End`s shops, bars, restaurants, and excellent transport links. The accommodation comprises of a welcoming entrance Hallway w...",https://www.rightmove.co.uk/properties/165652061#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=165652061,"Ross & Liddell, Glasgow",62789,Reduced on 06/10/2025,2025-08-12T12:56:22Z,,,2025-10-17T01:45:21.295271,"{'let available date': 'Now', 'deposit': '£2,475', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,78.18,63.0,81.9,3.45,10.7,48.1
167842223,1475,"£1,475 pcm",monthly,Flat,3,1.0,"Roseburn Maltings, Roseburn, Edinburgh, EH12","Well presented, fourth floor flat situated to the west of the city",https://www.rightmove.co.uk/properties/167842223#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167842223,"Belvoir, Edinburgh",54605,Added on 06/10/2025,2025-10-06T10:55:18Z,,EH12,2025-10-17T01:45:21.295276,"{'let available date': '14/11/2025', 'deposit': '£1,700', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,11.01,17.2,28.3,65.13,45.0,76.2
162724862,1450,"£1,450 pcm",monthly,Bungalow,4,1.0,23 Katrine Crescent Callander FK17 8JR,An extended 4 bedroom bungalow peacefully set with tree lined rear outlook and within an established residential development. The size and layout of the property allows flexibility in the use of the individual rooms.,https://www.rightmove.co.uk/properties/162724862#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=162724862,"Property Bureau, Stirling",45210,Added on 06/10/2025,2025-06-02T13:08:25Z,,FK17,2025-10-17T01:45:21.295283,"{'let available date': '28/10/2025', 'deposit': '£2,175', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,90.36,78.8,,74.26,61.0,
167840669,1497,"£1,497 pcm",monthly,Cottage,3,1.0,"36P – Captains Road, Edinburgh, EH17 8DX","REF: 36P: CAPTAINS ROAD   Attractive, 3-bedroom, main door, HMO cottage located on Captains Road, in the residential Gilmerton area of the City.  This sought-after area offers excellent transport links into and around the City, and to the City Bypass.  The local area also provides many amen...",https://www.rightmove.co.uk/properties/167840669#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167840669,"SouthSide Property Management, Edinburgh",50169,Added on 06/10/2025,2025-10-06T10:32:21Z,,EH17,2025-10-17T01:45:21.295289,"{'let available date': '04/11/2025', 'deposit': '£1,497', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,8.66,16.3,28.1,79.94,53.8,127.5
166769534,1995,"£1,995 pcm",monthly,Flat,4,1.0,"West Princes Street, Glasgow, G4","Spacious 4-Bedroom Flat in Woodlands, Glasgow – HMO Licensed OPEN TO OFFERING AS A 3 BEDProperty improvements ongoing - Freshly Painted - New Carpets - New Furniture This generously sized 4-bedr... ** Property Reference: 2500118 **",https://www.rightmove.co.uk/properties/166769534#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166769534,"OpenRent, London",96668,Reduced on 06/10/2025,2025-09-09T13:02:27Z,,G4,2025-10-17T01:45:21.295297,"{'let available date': 'Now', 'deposit': '£2,300', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,75.08,58.8,112.6,1.42,7.1,15.2
166070318,1500,"£1,500 pcm",monthly,Detached,4,2.0,"Kirkstead Drive, Dundee, DD2","Nestled within a quiet corner of Dundee's West side, this lovely 4-bedroom detached family home is part of the well-regarded Persimmon Homes development.",https://www.rightmove.co.uk/properties/166070318#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166070318,"Northwood, Dundee",260933,Reduced on 06/10/2025,2025-08-21T16:43:54Z,,DD2,2025-10-17T01:45:21.295303,"{'let available date': 'Now', 'deposit': '£1,600', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Part furnished', 'council tax': 'Ask agent'}",,,True,,98.56,71.1,155.0,127.82,83.8,170.5
164679992,2000,"£2,000 pcm",monthly,Detached,5,3.0,"Lampson Road, Killearn","An impeccably presented 5 bedroom detached villa occupying an enviable corner position with magnificent panoramic views. Internally, the home offers bright and well-proportioned apartments beginning in the broad entrance hall and the lounge is positioned on the upper floor, in order to...",https://www.rightmove.co.uk/properties/164679992#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=164679992,"Rettie, Glasgow City",44682,Reduced on 06/10/2025,2025-07-18T11:41:11Z,,,2025-10-17T01:45:21.295309,"{'let available date': 'Now', 'deposit': '£2,200', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",2336.0,217.0,True,,97.22,79.6,172.7,26.55,33.2,80.3
167806601,1450,"£1,450 pcm",monthly,Flat,2,2.0,"Argyle Street, City Centre, Glasgow, G2","Beautifully presented, 2 bed , 2 bath, prime corner unit in the heart of Glasgow City Centre.",https://www.rightmove.co.uk/properties/167806601#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167806601,"GLASHAUS, Glasgow",295379,Added on 04/10/2025,2025-10-04T10:39:42Z,,G2,2025-10-17T01:45:21.295324,"{'let available date': 'Now', 'deposit': '£1,550', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,76.03,61.9,66.3,0.79,3.7,10.1
167794256,1750,"£1,750 pcm",monthly,Ground Flat,2,1.0,"Morningside Road, Edinburgh, Midlothian","Located in the desirable and vibrant neighbourhood of Morningside, this charming fully furnished bungalow offers comfortable living in a sought-after area of Edinburgh. The property features two well-appointed bedrooms – one with a double bed, and a second bedroom with two single...",https://www.rightmove.co.uk/properties/167794256#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167794256,"Rettie, Edinburgh South",285785,Added on 03/10/2025,2025-10-03T19:22:43Z,,,2025-10-17T01:45:21.295330,"{'let available date': 'Now', 'deposit': '£1,950', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,4.54,9.8,15.0,76.75,51.7,112.1
167794226,1980,"£1,980 pcm",monthly,Apartment,2,2.0,"Fyfe Lane, Edinburgh, Midlothian","Two bedroom apartment situated within the new PLATFORM_ development located in the heart of Leith. The very best in modern living, PLATFORM_ provides a thriving community whilst being a short distance from everything you need, via easy access to transport links including tram and bus. ",https://www.rightmove.co.uk/properties/167794226#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167794226,"Rettie, Edinburgh",59954,Added on 03/10/2025,2025-10-03T19:22:31Z,,,2025-10-17T01:45:21.295335,"{'let available date': 'Ask agent', 'deposit': '£2,970', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",678.0,63.0,True,,2.65,6.8,20.8,75.92,58.9,116.7
167794238,2000,"£2,000 pcm",monthly,Apartment,2,1.0,"Palmerston Place, Edinburgh, Midlothian","Located on the elegant Palmerston Place in Edinburgh’s sought-after West End, this bright and well-appointed 2-bedroom flat offers comfortable and stylish living in a prime location — available to let on a furnished basis. The property features two spacious double bedrooms,...",https://www.rightmove.co.uk/properties/167794238#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167794238,"Rettie, Edinburgh",59954,Added on 03/10/2025,2025-10-03T19:22:36Z,,,2025-10-17T01:45:21.295340,"{'let available date': 'Now', 'deposit': '£2,200', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",980.0,91.0,True,,2.83,6.1,11.7,72.83,52.9,90.4
167794139,1850,"£1,850 pcm",monthly,Detached,3,1.0,"Morton Crescent, St. Andrews, KY16","A modern 3 bedroom detached home situated in St Andrews available for let, close to town centre and all local amenities. Main Features ~ Garage with private drive/off street parking ~ Large fron... ** Property Reference: 2646395 **",https://www.rightmove.co.uk/properties/167794139#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167794139,"OpenRent, London",96668,Added on 03/10/2025,2025-10-03T19:21:43Z,,KY16,2025-10-17T01:45:21.295345,"{'let available date': 'Now', 'deposit': '£2,135', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished or unfurnished, landlord is flexible', 'council tax': 'Ask agent'}",,,True,,85.07,72.0,203.0,117.34,95.2,168.5
167794109,1775,"£1,775 pcm",monthly,Detached,5,2.0,"Glenleitch Farm, Fenwick, Kilmarnock, KA3","Rarely available large farmhouse conveniently located across from the village of Fenwick, Kilmarnock. Set in its own grounds with ample parking and spacious internal apartments. A selection of... ** Property Reference: 2645179 **",https://www.rightmove.co.uk/properties/167794109#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167794109,"OpenRent, London",96668,Added on 03/10/2025,2025-10-03T19:21:23Z,,KA3,2025-10-17T01:45:21.295351,"{'let available date': 'Now', 'deposit': '£1,775', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,105.0,76.6,120.2,30.04,25.5,50.3
167789480,1400,"£1,400 pcm",monthly,Flat,2,2.0,"Riverford Court, Newlands, G43 1FB","Situated within the sought-after Riverford Court development in Shawlands, this stylish two-bedroom flat offers contemporary living in a prime location.",https://www.rightmove.co.uk/properties/167789480#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167789480,"Slater Hogg & Howison Lettings, Shawlands",92936,Added on 03/10/2025,2025-10-03T17:23:26Z,,G43,2025-10-17T01:45:21.903947,"{'let available date': 'Now', 'deposit': '£1,600', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,86.07,66.5,95.1,8.97,14.4,35.5
167788229,1800,"£1,800 pcm",monthly,Flat,3,2.0,"Powderhall Rigg, Broughton, Edinburgh, EH7","DEPOSIT £500 - Three bedroom furnished property in Edinburgh. NO HMO LICENSE. TO BOOK A VIEWING ONLINE, PLEASE FILL IN THE CONTACT AGENT FORM.",https://www.rightmove.co.uk/properties/167788229#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167788229,"DJ Alexander, Edinburgh",29310,Added on 03/10/2025,2025-10-03T17:14:44Z,,EH7,2025-10-17T01:45:21.903951,"{'let available date': 'Now', 'deposit': '£500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,2.53,9.8,20.0,93.12,67.4,127.5
167786408,1495,"£1,495 pcm",monthly,Detached,3,2.0,"Balhill Farmhouse, Balbeggie, Perth, Perth and Kinross, PH2",Balhill Farmhouse is a recently renovated three bed farmhouse located in a private yet accessible rural setting.,https://www.rightmove.co.uk/properties/167786408#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167786408,"Galbraith, Cupar",42804,Added on 03/10/2025,2025-10-03T17:01:04Z,,PH2,2025-10-17T01:45:21.903954,"{'let available date': 'Ask agent', 'deposit': '£1,495', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,65.6,51.7,163.5,94.62,67.6,154.0
167782373,1400,"£1,400 pcm",monthly,House,4,4.0,"Earl Matthew Avenue, Arbroath","We are delighted to bring to the market this beautifully presented, modern, detached four-bedroom, four-bathroom house. Located in a sought-after residential area of Arbroath this is the perfect family home. ** Viewing is recommended and video tour is available on request **",https://www.rightmove.co.uk/properties/167782373#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167782373,"Slater Hogg & Howison Lettings, Dundee",101749,Added on 03/10/2025,2025-10-03T16:20:30Z,,,2025-10-17T01:45:21.903956,"{'let available date': 'Now', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,129.03,98.0,194.2,158.3,111.2,152.9
167195600,1850,"£1,850 pcm",monthly,Detached,4,2.0,"Aurs Glen Barrhead,, Glasgow, G78","*** Email Enquiries only please - click the request details *** Dragon Property Letting offer this beautiful 4 bedroom family home comprising lounge, dining room, well equipped kitchen with utility room. There are 4 bedrooms, one with ensuite , 2 further double rooms and one single bedroom and ...",https://www.rightmove.co.uk/properties/167195600#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167195600,"Dragon Property Lettings, Glasgow",275165,Reduced on 03/10/2025,2025-09-19T14:09:38Z,,G78,2025-10-17T01:45:21.903959,"{'let available date': 'Now', 'deposit': '£1,850', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,93.68,75.8,135.2,18.72,24.6,101.1
166439396,1450,"£1,450 pcm",monthly,Apartment,2,2.0,"Sheriff Brae, Edinburgh, Midlothian","Bright and extremely well presented, two double bedroom, dual-aspect flat within a modern, factored and lift-served apartment block overlooking the Water of Leith. Located in the sought-after Shore area of Leith, with its multitude of wonderful cafes, bars and restaurants, the proper...",https://www.rightmove.co.uk/properties/166439396#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166439396,"Rettie, Edinburgh",59954,Reduced on 03/10/2025,2025-09-01T13:23:57Z,,,2025-10-17T01:45:21.903961,"{'let available date': 'Now', 'deposit': '£1,650', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",786.0,73.0,True,,3.29,7.7,16.4,76.15,59.5,112.2
167778590,1595,"£1,595 pcm",monthly,Flat,2,1.0,"Comely Bank Avenue, Comely Bank, Edinburgh","Exceptional, bright, spacious and well presented, FURNISHED, 2 bedroom, first floor flat located in the very desirable area of Comely Bank, close to excellent restaurants, easy access to the city centre and with plenty of local amenities. This property has been carefully decorated and furnished ...",https://www.rightmove.co.uk/properties/167778590#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167778590,"Murray & Currie, Edinburgh",68784,Added on 03/10/2025,2025-10-03T15:37:44Z,,,2025-10-17T01:45:21.903963,"{'let available date': '14/11/2025', 'deposit': '£1,595', 'min. tenancy': '6 months', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,3.05,6.6,27.3,73.14,54.8,105.0
167774090,1500,"£1,500 pcm",monthly,Detached,3,3.0,"Mcgurk Way, Bellshill, Lanarkshire, ML4",Rare opportunity to rent this detached family home situated in a highly convenient location yet in a quiet spot.,https://www.rightmove.co.uk/properties/167774090#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167774090,"Property Angels International, Bothwell",129397,Added on 03/10/2025,2025-10-03T15:31:50Z,,ML4,2025-10-17T01:45:21.903966,"{'let available date': '20/10/2025', 'deposit': '£2,250', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,59.33,52.4,119.0,19.48,17.3,63.1
167777231,1600,"£1,600 pcm",monthly,Apartment,2,2.0,"Inverlair Avenue, Newlands, G43 2BD",Two bedroom new build penthouse apartment set within the grounds of the old Scottish Power headquarters in Glasgow’s highly sought after South Side district of Cathcart. The property boasts private balcony access and underground parking.,https://www.rightmove.co.uk/properties/167777231#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167777231,"Slater Hogg & Howison Lettings, Shawlands",92936,Added on 03/10/2025,2025-10-03T15:22:22Z,,G43,2025-10-17T01:45:21.903968,"{'let available date': 'Now', 'deposit': '£1,000', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,86.07,66.5,95.1,8.97,14.4,35.5
164651360,1400,"£1,400 pcm",monthly,Flat,2,2.0,"Oswald Street, Glasgow, G1 4PE","ACT435 Available ; Zone Group Present To The Market A Seventh Floor, Two Bedroom Fully Furnished Apartment With Parking, Located In The Very Popular Fusion Development Oswald Street In The Heart Of The City Centre. Video Tour Available.",https://www.rightmove.co.uk/properties/164651360#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=164651360,"Zone, Glasgow",71789,Reduced on 03/10/2025,2025-07-17T17:05:23Z,,G1,2025-10-17T01:45:21.903971,"{'let available date': 'Now', 'deposit': '£1,400', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,74.95,60.1,61.0,1.77,5.5,16.2
166180058,1850,"£1,850 pcm",monthly,House,3,2.0,"Forth Street, North Berwick, East Lothian","A stunning end terrace, furnished home with 3 double bedroom, situated between North Berwick High Street and the beach.",https://www.rightmove.co.uk/properties/166180058#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166180058,"Murray & Currie, Edinburgh",68784,Reduced on 03/10/2025,2025-08-25T09:23:16Z,,,2025-10-17T01:45:21.903973,"{'let available date': '20/10/2025', 'deposit': '£1,850', 'min. tenancy': '6 months', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,44.31,42.3,76.5,117.1,82.7,160.2
167771999,1450,"£1,450 pcm",monthly,Flat,2,2.0,"East Parkside, Newington, Edinburgh, EH16","Spacious, two double bedroom property located in the Southside of Edinburgh City Centre with views of Arthur Seat.",https://www.rightmove.co.uk/properties/167771999#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167771999,"Belvoir, Edinburgh",54605,Added on 03/10/2025,2025-10-03T14:14:55Z,,EH16,2025-10-17T01:45:21.903975,"{'let available date': '14/11/2025', 'deposit': '£1,650', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,6.04,12.1,18.2,78.34,52.1,133.4
167545673,1595,"£1,595 pcm",monthly,Flat,2,2.0,"27, West Bryson Road, Edinburgh, EH11 1BN","Beautifully presented and spacious 2 double bedroom, 2 bathroom property in excellent Polwarth locale. Close to all amenities, City Centre and major transport links. Newly renovated throughout. Finished and furnished to a very high standard. Call to view",https://www.rightmove.co.uk/properties/167545673#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167545673,"Zone, Edinburgh",71783,Reduced on 03/10/2025,2025-09-29T10:24:29Z,,EH11,2025-10-17T01:45:21.903977,"{'let available date': 'Now', 'deposit': '£1,695', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,7.96,14.5,28.3,67.82,45.6,103.9
167770166,1600,"£1,600 pcm",monthly,End of Terrace,3,2.0,"Ritchie Place, Newton Mearns, G77 6UP","A Spacious and Well Maintained Three Bedroom End Terrace Home, with Off - Roa Parking, Private Gardens and Modern Fittings Throughout",https://www.rightmove.co.uk/properties/167770166#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167770166,"Slater Hogg & Howison Lettings, Shawlands",92936,Added on 03/10/2025,2025-10-03T13:48:23Z,,G77,2025-10-17T01:45:21.903979,"{'let available date': 'Now', 'deposit': '£1,700', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,92.92,70.9,134.2,17.95,19.4,68.5
